Domestic,TripReason,Vehicle,LogPrice,LogLeadTime,TimeOfDay,From_Rate,To_Rate,Route_Rate,User_Rate
1,1,2,16.124177121274187,2.0936875624131708,0,0.1101235818101674,0.18675352804670362,0.06406076822024268,0.0983790369096584
1,0,1,13.651225363656419,1.2542099469106347,3,0.14293223542897673,0.14971349215343616,0.16494151407921234,0.13773065167352175
1,1,0,14.436087045689384,0.7379295834109219,2,0.14293223542897673,0.11558498347454146,0.13787965427526197,0.11477554306126812
1,1,0,14.603967918328545,1.1936821898884311,2,0.1461397414123634,0.12202641181791803,0.14591021722450723,0.11477554306126812
1,1,0,12.611537753638338,0.048862769558288326,1,0.1655284390896924,0.16294868232530962,0.10594665513347826,0.0983790369096584
1,0,1,11.289781913656018,0.678020852314044,1,0.03691045373481112,0.14971349215343616,0.03691045373481112,0.13773065167352175
1,1,0,13.692212341619781,0.48381671431063716,0,0.1525049771912365,0.08115383927915332,0.08939554841596273,0.13773065167352175
1,1,0,13.480037821676145,0.4440057393340255,1,0.116011770421038,0.15214080970090177,0.10202270494334943,0.13773065167352175
1,0,0,14.070152776337855,0.752831725566355,2,0.1479978563113917,0.14971349215343616,0.11169742022313622,0.11477554306126812
1,1,0,14.449438378864247,2.0701632725583234,2,0.1525049771912365,0.14974230015187923,0.1866624014516789,0.18762813981862317
1,0,0,13.815510557964274,1.3950323265565157,3,0.1065704742436525,0.13516894667994767,0.08992576910371472,0.13773065167352175
1,0,1,14.895109907450452,3.1001403514119,2,0.1655284390896924,0.14974230015187923,0.1855085818641225,0.13773065167352175
1,1,0,13.710150042306449,0.02748354268417045,1,0.09920148321152333,0.14974230015187923,0.12872078901285347,0.11477554306126812
1,1,0,13.16158409055761,0.46395814234857347,0,0.14293223542897673,0.15691129098709405,0.11949570037189372,0.13773065167352175
1,0,0,14.15910026235435,0.37733880951291704,0,0.1285393302924119,0.08058666158424466,0.0983790369096584,0.13773065167352175
1,1,2,16.392084396278097,1.7637937359005031,0,0.13794886660823313,0.14974230015187923,0.14984075631631125,0.13773065167352175
1,1,0,12.89921982609012,0.5232999256885871,3,0.17644982105652351,0.14974230015187923,0.17258428617708776,0.11477554306126812
1,1,1,14.528705433827998,0.06073961520444175,1,0.14293223542897673,0.14971349215343616,0.16494151407921234,0.11477554306126812
1,1,0,14.01436141670944,0.1576323795275435,3,0.14293223542897673,0.13516894667994767,0.14943604137873678,0.13773065167352175
1,0,1,15.095610722677762,2.7466487997828803,1,0.1065704742436525,0.14974230015187923,0.12372785206521168,0.0983790369096584
1,1,0,13.764217263576723,0.42269819240111883,3,0.21132008408690603,0.14858478753803459,0.13117204921287784,0.13773065167352175
1,1,0,14.340239086899256,0.3336278098208505,0,0.14293223542897673,0.19412050005711678,0.16782928325785587,0.13773065167352175
1,1,0,14.01436141670944,0.48252390252527,3,0.1315742705974605,0.14974230015187923,0.1535088696357446,0.11477554306126812
1,1,1,14.501381329553443,2.9341494417882688,1,0.17350864333195978,0.14974230015187923,0.16923171134332976,0.13773065167352175
1,1,0,14.077874822431765,0.5491385598968381,2,0.1065704742436525,0.10051040218196668,0.10299544745259334,0.11477554306126812
1,0,0,14.467835744003965,1.7758106414517205,1,0.11561884599049035,0.14969931713017282,0.14164834006635682,0.11477554306126812
1,1,1,15.150511624696614,0.03881601722578478,1,0.15529145716199388,0.14974230015187923,0.1556598678111296,0.28144220972793477
1,0,0,14.077874822431765,0.829093428510379,0,0.14293223542897673,0.07444900090460635,0.07444900090460635,0.13773065167352175
1,0,2,16.086088854823235,1.9787473929889285,0,0.1655284390896924,0.1294689391867596,0.11137053992174169,0.13773065167352175
1,0,1,13.647683447320771,2.892723895571579,1,0.13627394034700333,0.1294689391867596,0.1672860072779608,0.11477554306126812
1,0,1,15.115020788999274,2.70976867737937,1,0.1525049771912365,0.14971349215343616,0.1867508832931154,0.13773065167352175
1,1,0,13.997832114758229,0.3962993104776954,3,0.09518367935425698,0.14974230015187923,0.07675696628943675,0.13773065167352175
1,1,0,14.589292578545098,0.6833268968058422,1,0.1479978563113917,0.13516894667994767,0.15337461398291724,0.11477554306126812
1,1,0,14.227620208791107,0.4710309298061273,1,0.1655284390896924,0.18228157683848195,0.15337461398291724,0.13773065167352175
1,0,0,13.997832114758229,0.47755871261742405,0,0.14293223542897673,0.13477021450305476,0.16167769856440029,0.13773065167352175
1,0,0,14.26019637922572,2.0766322216288238,0,0.16337848314471837,0.14974230015187923,0.16179485642791133,0.11477554306126812
1,1,0,14.690979295318174,2.402108986789737,2,0.1065704742436525,0.13744776843357903,0.1340933226239441,0.11477554306126812
1,0,1,13.52181041318693,1.255605673516714,3,0.14293223542897673,0.18698940801570552,0.16646113063569304,0.28144220972793477
1,1,1,14.529929873799759,1.7997682850970185,3,0.1655284390896924,0.14974230015187923,0.1855085818641225,0.0983790369096584
1,1,0,14.48333993053993,1.4063534489232326,2,0.13627394034700333,0.10210486505939047,0.12111654946678822,0.0983790369096584
1,0,1,14.755713109884741,3.7490154726507656,2,0.1655284390896924,0.14974230015187923,0.1855085818641225,0.0983790369096584
1,1,0,14.19394699368452,1.408367078542471,3,0.14288943820223704,0.13803205759482182,0.15184918936008598,0.28144220972793477
1,0,1,14.807279751014335,0.884280909864015,3,0.14293223542897673,0.14252728380073953,0.16683013574994504,0.13773065167352175
1,0,0,14.340239086899256,2.497884825280851,3,0.14293223542897673,0.19412050005711678,0.16782928325785587,0.13773065167352175
1,1,0,14.0225247273486,1.1389936935504106,1,0.14237693352929634,0.13516894667994767,0.1971449553427592,0.08608165729595109
1,0,1,15.036045450589189,2.0039240159862923,0,0.16544028676247094,0.1277300685051336,0.16301845213388175,0.13773065167352175
1,0,0,13.38472764187182,0.42928777751757863,0,0.14293223542897673,0.11713592611909708,0.13590299299616257,0.13773065167352175
1,0,1,14.936699400811289,2.8423611806841906,2,0.14293223542897673,0.14971349215343616,0.16494151407921234,0.18762813981862317
1,0,0,15.082458161451598,1.8065015933884618,1,0.1065704742436525,0.14971349215343616,0.10585613774927385,0.13773065167352175
1,0,2,16.137015535810832,3.4622954197218747,0,0.1655284390896924,0.14974230015187923,0.1855085818641225,0.13773065167352175
1,1,0,15.099218330309064,1.3125205167218936,1,0.1655284390896924,0.19412050005711678,0.32118933102669567,0.18762813981862317
1,0,1,15.041489442552825,3.8165946737367547,2,0.14288943820223704,0.14963380452892425,0.16476449159735715,0.0983790369096584
1,1,0,14.22097566607244,2.01902043204908,1,0.1527358055813142,0.10736202735581758,0.1564422097279348,0.11477554306126812
1,1,0,14.077874822431765,0.9083133955162974,3,0.1315742705974605,0.14858478753803459,0.09106712736110077,0.11477554306126812
1,1,0,14.48333993053993,0.13108115655654168,2,0.16994524211199444,0.13516894667994767,0.14755418034539575,0.11477554306126812
1,1,0,14.151982794585487,2.9782217534829774,1,0.10735349870767433,0.12430287793599555,0.17879109683192546,0.11477554306126812
1,0,2,15.811298714646856,0.6075267738537667,0,0.14293223542897673,0.14971349215343616,0.16494151407921234,0.13773065167352175
1,0,1,14.959733357884437,2.2708837256979253,0,0.1655284390896924,0.07390897739013437,0.15467404811714813,0.13773065167352175
1,1,2,16.05163528425805,2.3467328034077037,3,0.17350864333195978,0.14974230015187923,0.16923171134332976,0.13773065167352175
1,1,1,11.156250521031495,1.6330441921794592,1,0.14293223542897673,0.07390897739013437,0.04889795960855088,0.24123617976680123
1,1,0,13.487006490992238,1.576973330695975,0,0.06491157131141219,0.1329927447825849,0.13905974198038648,0.13773065167352175
1,0,1,14.420645861201006,2.7151004209659955,1,0.14293223542897673,0.14971349215343616,0.16494151407921234,0.13773065167352175
1,1,2,16.1346577392573,1.121181400861315,0,0.1655284390896924,0.13516894667994767,0.14039946050870444,0.11477554306126812
1,0,0,14.01436141670944,1.1408960291318353,1,0.1285393302924119,0.12220140420288503,0.12512139561764302,0.11477554306126812
1,0,1,11.156250521031495,1.2681348776627992,3,0.14293223542897673,0.07390897739013437,0.04889795960855088,0.11477554306126812
1,0,0,14.452087387035824,1.4165991319113487,1,0.1315742705974605,0.14971349215343616,0.14184604008264418,0.13773065167352175
1,0,1,14.038654109278484,1.351191687284177,2,0.14293223542897673,0.14971349215343616,0.16494151407921234,0.13773065167352175
1,1,0,13.892471599100402,0.8094570637586501,2,0.14293223542897673,0.14252728380073953,0.16683013574994504,0.13773065167352175
1,0,0,13.190022025878143,3.536794599118108,0,0.13144011443969283,0.07352554180731229,0.07547004815032436,0.11477554306126812
1,0,1,14.67945480946622,2.971722888057699,2,0.14293223542897673,0.14971349215343616,0.16494151407921234,0.13773065167352175
1,0,1,14.255699102130825,3.2969598022335362,3,0.14293223542897673,0.14971349215343616,0.16494151407921234,0.11477554306126812
1,1,0,14.543059165241552,0.8087785718130963,1,0.1655284390896924,0.14693266291838042,0.15337461398291724,0.13773065167352175
1,0,0,14.19394699368452,2.3571223244062827,1,0.14293223542897673,0.13958726754816553,0.15467404811714813,0.11477554306126812
1,0,1,15.097693622826771,2.7566739471039194,1,0.13794886660823313,0.14974230015187923,0.14984075631631125,0.11477554306126812
1,1,1,13.739169324707552,1.646861226867563,2,0.14293223542897673,0.1294689391867596,0.16848778486584876,0.13773065167352175
1,1,0,14.340239086899256,0.5077268692482217,2,0.1285393302924119,0.19412050005711678,0.2418789021880399,0.13773065167352175
1,0,1,14.468096126768097,2.623742819061331,1,0.13627394034700333,0.14974230015187923,0.14445671053494624,0.13773065167352175
1,1,0,14.157680815700125,0.7435716456570196,1,0.07597928089796321,0.13516894667994767,0.1101845213388174,0.13773065167352175
1,0,0,13.458835614025542,0.07116010467297773,1,0.1065704742436525,0.12712480382738417,0.140992964244917,0.13773065167352175
1,1,0,14.01436141670944,0.4136478726632859,0,0.14293223542897673,0.11279680996451323,0.08417897147567725,0.11477554306126812
1,1,0,14.723769118141165,1.349851328304894,0,0.14293223542897673,0.099238327652824,0.10864814998421245,0.13773065167352175
1,0,2,16.34123920227253,1.606181288998834,3,0.10267903772247786,0.14974230015187923,0.10390572558781996,0.13773065167352175
1,1,0,13.96306812232189,0.8225032824050859,3,0.10268013719442562,0.07390897739013437,0.11477554306126812,0.13773065167352175
1,0,2,16.397695147216744,1.4596057381741825,2,0.17350864333195978,0.14971349215343616,0.2415658781115768,0.13773065167352175
1,0,2,16.051528406686206,1.2170608538393937,2,0.17350864333195978,0.14974230015187923,0.16923171134332976,0.0983790369096584
1,1,0,13.704578997256993,0.4562066812669023,3,0.14288943820223704,0.14167766612869195,0.16497139969046548,0.13773065167352175
1,1,1,14.616614880029312,1.5488031690386648,3,0.15216437773619565,0.14969931713017282,0.18587063581430754,0.28144220972793477
1,1,0,12.611537753638338,0.579165893465822,1,0.15454621385921835,0.099238327652824,0.13181909504689776,0.05738777153063406
1,1,0,14.077874822431765,0.5021853973372381,2,0.11976578406393194,0.099238327652824,0.11976578406393194,0.08608165729595109
1,0,0,14.508657738524219,0.8513649752767829,2,0.1065704742436525,0.12714378702690465,0.10686011848609486,0.11477554306126812
1,1,1,14.468096126768097,3.028958463408623,1,0.1358253086736072,0.14969931713017282,0.14325043791733466,0.06260484166978261
1,1,0,14.01436141670944,0.5134257820892304,0,0.1315742705974605,0.14974230015187923,0.1535088696357446,0.08608165729595109
1,0,0,14.204168547756057,0.32101926728077584,2,0.1525049771912365,0.07390897739013437,0.09753581412661753,0.13773065167352175
1,0,0,14.75160391713461,0.1063041328110924,2,0.13627394034700333,0.14971349215343616,0.18334563475592117,0.13773065167352175
1,0,0,14.452087387035824,1.9472934461575069,1,0.1655284390896924,0.13516894667994767,0.14039946050870444,0.11477554306126812
1,0,0,14.077874822431765,0.6836131197094891,0,0.14293223542897673,0.14252728380073953,0.16683013574994504,0.13773065167352175
1,1,2,16.18929940996465,0.5981459964143222,1,0.12785557412175275,0.14971349215343616,0.16578216891539813,0.13773065167352175
1,1,2,16.05163528425805,0.7071808276931931,1,0.14293223542897673,0.18675352804670362,0.17490210435809517,0.13773065167352175
1,1,0,14.508657738524219,0.5769807216535607,2,0.1065704742436525,0.18675352804670362,0.15747410112245402,0.08608165729595109
1,0,2,16.137015535810832,2.6791211661714622,3,0.14293223542897673,0.14971349215343616,0.16494151407921234,0.11477554306126812
1,0,1,15.358060524856743,3.1703328690985875,1,0.1655284390896924,0.14252728380073953,0.11821296950160012,0.13773065167352175
1,1,2,16.45891556557295,1.5733492173505674,0,0.1655284390896924,0.1283361291111942,0.16701845213388175,0.11477554306126812
1,0,1,14.898162827053655,3.441577043923475,3,0.16544028676247094,0.15679635167001005,0.1955902280541627,0.11477554306126812
1,0,0,13.997832114758229,0.44354349051253456,3,0.163952173567946,0.14974230015187923,0.163952173567946,0.13773065167352175
1,1,0,14.739769459487606,0.22203880241491242,2,0.1065704742436525,0.14974230015187923,0.12372785206521168,0.13773065167352175
1,0,1,15.069843721629159,0.7359266635045736,0,0.17350864333195978,0.14971349215343616,0.2415658781115768,0.13773065167352175
1,0,1,15.159027889728106,2.7203108424298494,2,0.1655284390896924,0.14974230015187923,0.1855085818641225,0.13773065167352175
1,0,2,16.397770753008185,2.2977029900387502,2,0.1655284390896924,0.18675352804670362,0.2755718057944181,0.28144220972793477
1,1,0,14.580978400103845,0.8111895601557984,1,0.15529145716199388,0.14974230015187923,0.1556598678111296,0.13773065167352175
1,0,1,14.586544277181291,2.2743742354662326,1,0.13794886660823313,0.13516894667994767,0.15471633145919023,0.13773065167352175
1,1,1,12.375815420117268,1.0774838569556071,0,0.15472051302547685,0.1407661930451592,0.14386532583676087,0.11477554306126812
1,0,0,14.77102200299171,2.4047212566363783,2,0.1285393302924119,0.14971349215343616,0.13666998195199595,0.11477554306126812
1,1,0,14.739769459487606,1.4149999222298089,2,0.14293223542897673,0.0550922606694087,0.06558602460643892,0.13773065167352175
1,0,1,15.041489442552825,2.901517493406729,2,0.14293223542897673,0.14971349215343616,0.16494151407921234,0.13773065167352175
1,1,2,16.04434146236966,1.311137045417553,3,0.1065704742436525,0.14974230015187923,0.12372785206521168,0.13773065167352175
1,0,1,11.156250521031495,1.0106490151660203,3,0.14293223542897673,0.07390897739013437,0.04889795960855088,0.11477554306126812
1,1,0,14.7862894751225,1.1419687095556426,2,0.1525049771912365,0.14971349215343616,0.1867508832931154,0.13773065167352175
1,1,2,16.293644323464846,1.7999529137226318,1,0.09954424148423334,0.18627437136246786,0.10202270494334943,0.11477554306126812
1,0,1,14.23224525833067,3.1915431251042583,3,0.1655284390896924,0.14974230015187923,0.1855085818641225,0.28144220972793477
1,1,2,16.04434146236966,1.2394137469200834,1,0.1065704742436525,0.14974230015187923,0.12372785206521168,0.13773065167352175
1,0,0,14.723769118141165,1.556355860303497,1,0.14293223542897673,0.16294868232530962,0.17232473407712076,0.13773065167352175
1,0,0,12.736700896592344,0.37414035018498215,0,0.14293223542897673,0.07390897739013437,0.04889795960855088,0.13773065167352175
1,0,1,14.255699102130825,0.9658828979871925,0,0.14293223542897673,0.14971349215343616,0.16494151407921234,0.13773065167352175
1,1,0,14.408837403242009,2.1094979193415884,2,0.13144011443969283,0.1449834222768524,0.1330423912401951,0.11477554306126812
1,1,0,14.723769118141165,0.23181528733549214,2,0.14293223542897673,0.099238327652824,0.10864814998421245,0.13773065167352175
1,0,1,14.552913829778756,1.9143185693066762,1,0.14293223542897673,0.14971349215343616,0.16494151407921234,0.13773065167352175
1,1,1,12.296827008798639,0.6260041409772951,1,0.15375804911787339,0.1413712033836295,0.1403564154504984,0.21108165729595108
1,1,0,14.873300852112129,1.5276110950857382,1,0.1352589884159988,0.099238327652824,0.08853250820723746,0.13773065167352175
1,1,1,13.617669189512283,2.958917436643286,1,0.16337848314471837,0.14974230015187923,0.16179485642791133,0.28144220972793477
1,1,1,12.626426366132089,1.5437327851501952,0,0.14293223542897673,0.18034938044970794,0.17386744793724826,0.21108165729595108
1,1,2,16.039593422803364,1.9019310200107449,0,0.11963192299905095,0.14974230015187923,0.13591457277171637,0.08608165729595109
1,1,1,11.156250521031495,1.698151070318235,0,0.06537603949534158,0.14974230015187923,0.03033965249902823,0.13773065167352175
1,1,2,15.752812332482987,1.9536430696322207,1,0.14293223542897673,0.14252728380073953,0.16683013574994504,0.11477554306126812
1,1,0,13.795307850646754,1.2587585733000195,1,0.1315742705974605,0.1294689391867596,0.10211399160659089,0.13773065167352175
1,0,1,14.333708936059677,2.091023835387492,3,0.14293223542897673,0.14971349215343616,0.16494151407921234,0.13773065167352175
1,0,0,14.234220892822458,1.8263913388403012,2,0.14293223542897673,0.15010251185489853,0.13382821008070778,0.13773065167352175
1,0,0,14.340239086899256,0.962849868587243,2,0.1479978563113917,0.14971349215343616,0.11169742022313622,0.13773065167352175
1,1,0,13.892471599100402,0.4548346678876016,0,0.14293223542897673,0.14252728380073953,0.16683013574994504,0.13773065167352175
1,1,0,14.077874822431765,0.35710474855023655,3,0.11749413687076415,0.099238327652824,0.11749413687076415,0.11477554306126812
1,0,1,14.255699102130825,1.554916704382563,0,0.14293223542897673,0.14971349215343616,0.16494151407921234,0.13773065167352175
1,0,1,14.521573963790766,0.21031007188339157,2,0.15529145716199388,0.14974230015187923,0.1556598678111296,0.13773065167352175
1,1,1,14.815590815568113,0.9314875435399769,0,0.1655284390896924,0.14974230015187923,0.1855085818641225,0.11477554306126812
1,0,1,13.952660396111508,1.0949214581471955,1,0.1285393302924119,0.14971349215343616,0.13666998195199595,0.13773065167352175
1,0,0,13.892471599100402,0.6685076206710506,1,0.1285393302924119,0.14252728380073953,0.09513539483761176,0.13773065167352175
1,0,1,11.289781913656018,0.6204905683133146,2,0.1655284390896924,0.04029333079212233,0.04029333079212233,0.13773065167352175
1,0,1,15.095610722677762,2.9991385818126495,1,0.14293223542897673,0.099238327652824,0.10864814998421245,0.11477554306126812
1,0,1,15.789591583986283,2.3012401461342824,2,0.14293223542897673,0.14971349215343616,0.16494151407921234,0.11477554306126812
1,1,1,13.512376380953572,2.232299202137971,2,0.14288943820223704,0.09490730743054479,0.1094070349546558,0.13773065167352175
1,1,1,14.300094870525038,2.2382054271395404,2,0.15997103781435718,0.14963380452892425,0.11988777153063405,0.0983790369096584
1,0,0,14.01436141670944,1.2230569784711751,0,0.14293223542897673,0.13516894667994767,0.14943604137873678,0.13773065167352175
1,0,1,14.559588467192762,2.6099960733853678,3,0.1655284390896924,0.14974230015187923,0.1855085818641225,0.13773065167352175
1,0,0,15.01547534089267,1.5615295746192739,1,0.17350864333195978,0.1283361291111942,0.10203438201934782,0.13773065167352175
1,0,0,14.528460365820399,1.3547011465354877,0,0.1655284390896924,0.1283361291111942,0.16701845213388175,0.11477554306126812
1,1,0,13.748301808270824,1.105855618076524,3,0.1315742705974605,0.14974230015187923,0.1535088696357446,0.11477554306126812
1,1,2,16.392084396278097,1.259150977339682,1,0.13794886660823313,0.14974230015187923,0.14984075631631125,0.11477554306126812
1,0,0,14.077874822431765,0.1186170499097064,0,0.14293223542897673,0.14252728380073953,0.16683013574994504,0.13773065167352175
1,1,0,13.972514306773938,0.7192089435119327,1,0.14293223542897673,0.11744108231572314,0.11320507222548654,0.13773065167352175
1,1,2,15.756120973924684,1.3501146746782309,0,0.1065704742436525,0.1283361291111942,0.08647755430612682,0.13773065167352175
1,1,1,14.122627543054662,0.7234171252860508,1,0.14293223542897673,0.12888111760123594,0.15400294260525949,0.13773065167352175
1,0,2,16.185193394490813,1.5153209387631537,2,0.13627394034700333,0.14971349215343616,0.18334563475592117,0.13773065167352175
1,1,1,14.762136489634502,0.4840609504884266,0,0.12785557412175275,0.1294689391867596,0.12191315470437011,0.07651702870751208
1,0,0,14.247292974389811,1.6373690648100994,3,0.13627394034700333,0.1283361291111942,0.15438793942148205,0.24123617976680123
1,0,1,15.19188083788647,0.9292407167624225,1,0.13627394034700333,0.14974230015187923,0.14445671053494624,0.13773065167352175
1,1,0,13.9108207377686,0.41235909083255734,2,0.1065704742436525,0.07036055243198369,0.06187755949968209,0.24123617976680123
1,0,0,14.812459192855883,2.4822312830959636,1,0.1065704742436525,0.12888111760123594,0.19945967896988612,0.11477554306126812
1,1,2,16.289019162799907,1.9231274051631535,0,0.14293223542897673,0.12202641181791803,0.10341814310880026,0.13773065167352175
1,0,0,14.603967918328545,1.6009365703404201,1,0.10581383396072236,0.19412050005711678,0.19018452133881739,0.13773065167352175
1,0,0,14.933925473928564,0.5648881739727255,1,0.14288943820223704,0.36084787538034585,0.3349038041691149,0.13773065167352175
1,0,1,11.156250521031495,0.9250162250944225,0,0.06537603949534158,0.14974230015187923,0.03033965249902823,0.4111020483987542
1,0,1,14.092384431699452,0.5972027967972792,2,0.14293223542897673,0.1294689391867596,0.16848778486584876,0.13773065167352175
1,0,1,15.073403204279641,3.1103711807710988,1,0.14293223542897673,0.099238327652824,0.10864814998421245,0.13773065167352175
1,1,2,16.38045991542581,1.1282705593234088,1,0.14293223542897673,0.07747445162363216,0.11574049303687216,0.0983790369096584
1,1,1,12.537173338349476,1.9062967888527227,0,0.14293223542897673,0.1703567106300063,0.09627212906334448,0.21108165729595108
1,1,1,13.675673612776475,1.2903791314116355,0,0.14293223542897673,0.1577597428068116,0.15505982431004128,0.3360816572959511
1,1,0,13.710150042306449,1.0887546133602468,1,0.12416050478142143,0.14974230015187923,0.14042866306931814,0.19204666131197204
1,1,0,13.892471599100402,0.4716382372795921,1,0.14293223542897673,0.13393826267535805,0.14838604221247867,0.13773065167352175
1,1,0,14.334304351379442,1.486874536845823,2,0.12508544036484537,0.14974230015187923,0.15957354263888654,0.07651702870751208
1,0,0,14.01436141670944,0.6121186094785713,1,0.14288943820223704,0.12047428848613201,0.12501708530914976,0.13773065167352175
1,1,0,14.240778293368619,1.0913956088019625,3,0.10637229746997037,0.18627437136246786,0.1526664088147617,0.13773065167352175
1,1,1,14.468096126768097,2.132280889081525,1,0.13627394034700333,0.14974230015187923,0.14445671053494624,0.11477554306126812
1,0,1,15.092129552275065,0.7569165420377592,2,0.13627394034700333,0.14974230015187923,0.14445671053494624,0.11477554306126812
1,0,0,14.01436141670944,0.4984885633969054,1,0.1315742705974605,0.14974230015187923,0.1535088696357446,0.13773065167352175
1,1,0,12.449018824140563,0.41157447115857765,0,0.12508544036484537,0.13950922606694086,0.08731658217373105,0.13773065167352175
1,0,1,14.202811695444767,0.5087269439105391,1,0.14293223542897673,0.14971349215343616,0.16494151407921234,0.13773065167352175
1,0,1,13.954402556830892,0.18155557098628441,0,0.14293223542897673,0.20681948141289297,0.2055218940525155,0.13773065167352175
1,0,0,14.508657738524219,1.054207022806691,1,0.07361986340138107,0.18675352804670362,0.10202270494334943,0.13773065167352175
1,1,0,13.321214236149494,0.19343549349016062,1,0.14293223542897673,0.15691129098709405,0.11949570037189372,0.11477554306126812
1,0,0,14.739769459487606,1.326255986155483,1,0.10637229746997037,0.14969931713017282,0.12299898909145075,0.13773065167352175
1,1,0,13.785051350479566,2.070450782697693,3,0.10848980171669437,0.14974230015187923,0.14035319421908607,0.3360816572959511
1,0,1,13.651225363656419,2.591468252012209,3,0.14293223542897673,0.14971349215343616,0.16494151407921234,0.28144220972793477
1,0,0,13.753635154246187,0.5475398797350552,1,0.14293223542897673,0.13516894667994767,0.14943604137873678,0.13773065167352175
1,0,2,16.473459736096952,1.0877815986918626,0,0.1352589884159988,0.1283361291111942,0.11283554967589086,0.13773065167352175
1,1,0,13.748301808270824,0.2932612972999576,3,0.1315742705974605,0.14974230015187923,0.1535088696357446,0.11477554306126812
1,1,1,13.16733674304706,0.5663187818523356,1,0.1350922606694087,0.14971349215343616,0.1535139325788735,0.13773065167352175
1,0,1,15.178152390418935,0.32870352207954356,2,0.14293223542897673,0.14971349215343616,0.16494151407921234,0.13773065167352175
1,1,0,12.542544882151386,0.10612727370706042,2,0.13627394034700333,0.11097404161816825,0.11084787538034585,0.06260484166978261
1,1,0,14.866332182796036,0.6924233075159482,1,0.06672644110525403,0.099238327652824,0.08058666158424466,0.13773065167352175
1,1,1,12.909170156943286,1.7735942276515235,1,0.15472051302547685,0.14858478753803459,0.21697960343338873,0.06886532583676087
1,1,0,14.436087045689384,0.37295918968215214,2,0.14293223542897673,0.11066563525904681,0.1278802896326763,0.13773065167352175
1,1,1,12.838673326222086,0.8574375346606239,2,0.17089967313543783,0.14974230015187923,0.21981088763946013,0.11477554306126812
1,1,0,13.527828485512494,0.6014725928863776,0,0.14237693352929634,0.14974230015187923,0.10301845213388174,0.13773065167352175
1,1,0,13.972514306773938,0.46128501037163144,3,0.18555177354230282,0.14974230015187923,0.17520895809309825,0.13773065167352175
1,0,1,14.032233541475561,3.3279214754013227,1,0.1655284390896924,0.14974230015187923,0.1855085818641225,0.0983790369096584
1,1,0,14.403297222866392,0.4335190479396265,2,0.1315742705974605,0.1455289760138955,0.1394526476504515,0.06260484166978261
1,1,0,14.01436141670944,1.3927624027959113,2,0.14288943820223704,0.13498818023020073,0.14886946914077645,0.07651702870751208
1,0,2,15.915367284386702,2.692265407648205,0,0.1315742705974605,0.07604003570813818,0.0912307415702404,0.11477554306126812
1,1,2,16.213405830762646,0.14826321401173673,2,0.1655284390896924,0.18675352804670362,0.2755718057944181,0.0983790369096584
1,1,0,14.070152776337855,1.0851810960678414,2,0.1285393302924119,0.18698940801570552,0.15509226066940868,0.13773065167352175
1,1,0,14.508657738524219,1.1119935281891729,2,0.09518367935425698,0.18675352804670362,0.21313381605446052,0.13773065167352175
1,1,0,13.721199878493033,1.010232088061355,0,0.11963192299905095,0.13014185669455097,0.07651702870751208,0.13773065167352175
1,1,1,11.156250521031495,1.7082879621762284,3,0.14293223542897673,0.07390897739013437,0.04889795960855088,0.11477554306126812
1,1,0,14.01436141670944,0.11366138458608947,3,0.14293223542897673,0.13516894667994767,0.14943604137873678,0.5688653258367609
1,0,0,13.534473028231162,0.4007926582699743,3,0.13144011443969283,0.12912529657507574,0.10090917232948245,0.13773065167352175
1,1,0,13.554145793829866,0.9964493729980894,0,0.14293223542897673,0.18034938044970794,0.17386744793724826,0.13773065167352175
1,1,1,15.158114230459432,3.299915552446187,1,0.1655284390896924,0.14974230015187923,0.1855085818641225,0.3907211048639674
1,0,2,16.203355494909143,1.5407212751124073,1,0.13794886660823313,0.14971349215343616,0.16259677461918443,0.11477554306126812
1,0,2,15.978833583624812,1.0866699150995542,1,0.17350864333195978,0.14971349215343616,0.2415658781115768,0.13773065167352175
1,1,0,14.19394699368452,1.0860965729207137,0,0.1479978563113917,0.14974230015187923,0.154986257738445,0.1125768838911739
1,0,1,11.156250521031495,0.257112723234455,2,0.14293223542897673,0.07390897739013437,0.04889795960855088,0.13773065167352175
1,1,0,14.187074114396758,0.9761567959058612,1,0.06537603949534158,0.13744776843357903,0.13773065167352175,0.13773065167352175
1,0,0,13.62918097977278,0.08551602436036151,0,0.14288943820223704,0.14167766612869195,0.16497139969046548,0.13773065167352175
1,1,0,14.070152776337855,0.3421820372461227,0,0.14293223542897673,0.18215571646259796,0.22376514093807778,0.1535139325788735
1,1,0,14.340239086899256,0.6126577971385624,2,0.1285393302924119,0.19412050005711678,0.2418789021880399,0.0983790369096584
1,1,0,13.9108207377686,0.29888130510178484,2,0.1525049771912365,0.1340933226239441,0.1564422097279348,0.13773065167352175
1,0,0,13.710150042306449,0.17601467311143956,1,0.13736372910091893,0.12912529657507574,0.11223862863423634,0.13773065167352175
1,1,1,14.430966430808347,1.8840847219252548,1,0.12785557412175275,0.14974230015187923,0.14353560382766828,0.13773065167352175
1,0,2,16.285895611233254,0.8143328209911405,1,0.1065704742436525,0.14971349215343616,0.10585613774927385,0.11477554306126812
1,1,0,12.971540487669746,0.2627124054263458,1,0.1065704742436525,0.08740003961541165,0.08575196485086678,0.11477554306126812
1,1,2,16.392084396278097,1.0863766262105947,2,0.13736372910091893,0.14969931713017282,0.14817130723450825,0.11477554306126812
